name	age	party	constituency	pid	date	house_code	house_no	debate_section_topic	debate_section_id	contribution	order_in_discourse
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Cabinet Committee Meetings	dbsect_8	I will provide the Deputy with detail on the position if I may.	spk_200
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	I thank the Deputy. I do not accept that it is falling apart at the seams. I had a meeting with Deputy Browne and the Minister of State, Deputy McEntee, just last week where we discussed all of this. Funding for mental health, as Deputy Martin knows, has gone up from €826 million last year to €853 million this year, 2017. Over 160 additional posts have been recruited for the HSE mental health area over January to March this year. Recruitment campaigns are carried out to fill further vacancies and they are under way. Sanction has been given and money provided to recruit 114 assistant psychologists to enhance the early intervention primary care counselling services for under 18s in particular and to relieve pressure on the specialist CAMH service. The development of a plan for a 7/7 mental health care improvement nationally has been progressed and is nearing completion. It has prioritised that all areas provide access to a weekend service for current service users and not have situations where nobody has access to a service if he or she needs it. A full mapping exercise is being carried out countrywide. The HSE, at present, is consulting with all of the personnel in the health sector area and assessing the resource implications to develop costed actions. In addition, of course, the construction of the new 120-bed hospital to replace the Central Mental Hospital in Dundrum after over a century, along with a new ten-bed forensic CAMHS unit and a new ten-bed mental health intellectual disability unit, has been advanced. The Minister expects to sign that contract very shortly. Award of the construction contract is due to happen quite quickly. It has been recently agreed that in addition, the contract will also include a new 30-bed intensive care rehabilitation unit. These are all positive signs of progress in an area that was neglected for so many years and was, over 30 years, the Cinderella of many Health Service Executive Votes and Department of Health Votes. When former Deputy Dan Neville was in opposition on that side of the House, he raised this matter consistently. I am glad that the Minister of State, Deputy McEntee, is making valiant efforts to deal with this. Funding for this area includes youth mental health, improvement of the CAMHS and the adult services, services for older people, out-of-hours services, enhanced service user and carer engagement, perinatal mental health, attention deficit hyperactivity disorder, ADHD, in adults and children, dual diagnosis of those with mental health and substance abuse issues, increased services to meet the needs of those with severe and enduring mental illness with complex presentations and improved specialist clinical responses through clinical programmes. Deputy Martin raised a specific case in respect of 11 beds. I do not have the details of that here, but I will undertake to follow up on that for him. I know it is an issue of concern locally, and Deputy Browne might have referred to that. Believe me, the Minister of State, Deputy McEntee, is working very hard in this area. The improvements I have outlined are long overdue and it is hoped they will make a significant improvement for the health, in particular the mental health, of children and young adults.	spk_3
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	Let me clear up a few things for Deputy Martin. First, intensive efforts are under way to maintain the services at Linn Dara CAMHS unit at Cherry Orchard, Ballyfermot. The Minister of State, Deputy McEntee, is in regular and very close contact with the HSE in regard to the particular difficulties of providing adequate staffing, and meetings are under way this very afternoon. Clearly, however, there are staffing difficulties at this facility. At present, the unit is reliant on providing cover through methods such as staff working additional hours, overtime and agency staff. However, the core issue facing Linn Dara at present relates specifically to staff recruitment difficulties for mental health professionals. I pointed out to the Deputy that 160 have been recruited from January to March this year and an additional 114 assistant psychologists have been approved and are now under recruitment. Let me clear this up for Deputy Martin. The problem facing Linn Dara does not relate to funding availability or the restructuring of any of the CAMHS services.	spk_15
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	Let me assure people that any discharges from Linn Dara are clinical decisions and are planned discharges. No individual will be discharged to close beds. Let us be clear about that. The HSE is actively engaged in a recruitment process for Linn Dara and is meeting this afternoon. It is exploring every option to ensure this excellent service remains fully operational.	spk_17
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	As I said, there has been an increase in moneys and the number of staff this year. Further approval has been given and no child is being sent out of Linn Dara because of either funding difficulties-----	spk_19
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	They are planned discharges. No individual-----	spk_21
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	No individual will be discharged to close beds. It is not a question of money-----	spk_23
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	It is a question of staffing difficulties. Anybody discharged is a planned, clinical discharge.	spk_25
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	I have already referred to the Linn Dara situation where a meeting is taking place this afternoon. Sanction has been given for the recruitment of personnel already from January to March this year, including a further 114 assistant clinical psychologists. The difficulty with the Linn Dara facility is not funding but is a question of staffing difficulties. Serious efforts are being made today on a continuing basis to deal with that matter. I hope it can be dealt with conclusively and positively. It is not a case of the usual claim of a shortage of money. Some 1,100 new posts have been provided for mental health and sanctioned and filled between 2012 and 2016. There was additional substantial funding of more than €115 million. Budget 2017 provided further additional funding for mental health, which means that the HSE funding for this key care programme will increase from €826 million in 2016 to more than €850 million this year. In budget 2017, an additional €35 million was allocated for services to be initiated in 2017. The Deputy is talking about north Louth, which, no more than any other part of the country, still has inadequate services. The range of what I have outlined, which is of particular to the Minister of State, Deputy McEntee, is evidence of the Government's continuing commitment to dealing with this. The Deputy mentioned A Vision for Change. A review of the 2001 Act is under way.As I mentioned to the Deputy last week, some points made by Deputy Browne are being taken into account. In line with A Programme for a Partnership Government, the Department recently commenced a policy review of A Vision for Change. This began with the evidence-based expert review of international best practice and existing service development. The latter was completed in February of this year and it will inform the next stage of a policy review process and that will take into account the review of the Mental Health Act. The Minister of State, Deputy McEntee, chairs a task force that comprises a diverse group of 18 people from a number of different mental health sectors - public, private, community and voluntary. The task force has a balance of age, gender and diversity and is an action-focused group which has been meeting monthly over the past year. As part of the Minister of State's commitment to ensuring that the voices of children and young people are at the very heart of the work of the task force, a series of consultations with young people themselves has now commenced. The task force and the public consultation process organised by the Minister of State are very active. The detail of what the Deputy referred to in north Louth is a matter on which I can follow up. The overall picture is one of increasing funding and approval, sanction and recruitment of qualified staff to provide the best level of service for children and young people on a 7/7 basis so that nobody is left without attention when they need it.	spk_30
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	Nothing is acceptable to Deputy Adams no matter how good or adequate it might be. What is acceptable, however, is the fact that the budget has increased from €826 million to €853 million for this year. What is acceptable is that 1,100 posts have been filled since 2011. What is acceptable is that 160 additional posts have been recruited and filled between January and March of this year and that recruitment campaigns are currently under way and being followed through diligently. What is acceptable is that sanction has been given for an additional 114 assistant psychologists to enhance early intervention primary care counselling services for those under 18 years of age in particular. What is acceptable is the development of a plan to improve 7/7 mental health care nationally. That has been progressed and is nearing completion. What is acceptable is that this has been prioritised in all areas and should be in a position to provide access to a weekend service for current service users, including those in north Louth and many other areas throughout the country. What is acceptable is that a full mapping exercise has been carried out. The HSE is consulting all health sector personnel and assessing the resource implications in order to develop costed actions. I will follow up in respect of the particular issue Deputy Adams mentioned in north Louth but, overall, this was a Cinderella sector of society where there was not a voice to carry it forward. It is evident that this matter is now, and will continue to be, a central priority of the Government.The Minister of State, Deputy McEntee, is doing very diligent work in this area and it is proving to be progressive. It is not yet there, by any means, in terms of it being a world-class standard but it is a very significant improvement indeed on what was left lying in isolation for so many years.	spk_32
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	Sometimes I find it hard to pick up all of Deputy McGrath's words but I think I heard him say that he wanted some insanity brought into this-----	spk_36
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	I think I heard him say he wanted some insanity brought to the situation. That seems to be what he said.	spk_38
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	If I heard him correctly, the Deputy said that the situation requires that insanity be brought to bear.	spk_40
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	Perhaps the sound is a bit off.	spk_42
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	In any event, the Deputy's comments about primary care centres are in the context of a full programme of primary care centres being provided throughout the country. The theory is that people will be able to go to primary care centres to have medical needs which do not require treatment in accident and emergency departments dealt with and that this will help to reduce overcrowding in accident and emergency departments. When primary care centres are up and running they are required to be staffed and to have GPs available. There is little point in building them if they are going to be closed at 5 p.m.. The theory is that a person should be able to go to a primary care centre on a 24-hour basis, as is the case in so many other countries. This issue forms part of the discussions which the Minister for Health is having with the GPs in terms of their contracts and the types of facilities that they require in primary care centres. According to the HSE TrolleyGAR system this morning, there were 331 patients on trolleys in acute hospitals nationally. While this causes distress to patients, their families and to front-line services, the recent data indicates that the national situation is improving, with approximately 5% fewer patients waiting on trolleys at the end of April this year as compared with the same period last year. Notwithstanding this improvement, these figures are still too high and the Department is working assiduously with the HSE to identify measures to reduce overcrowding in our hospitals and to provide key improvement measures that will continue to reduce trolley numbers and improve patient experience. Several hospitals were under pressure this morning, including the Mater Hospital, Beaumont Hospital, St. Luke's General Hospital, Kilkenny, Letterkenny General Hospital and University Hospital Waterford. Lessons have been learned over the last number of years. The winter initiative introduced in an effort to reduce emergency department overcrowding, in respect of which an additional €40 million was provided, brought about an improvement. Lessons have been learned from that and will be implemented into the future. A range of practical measures were included in that initiative, including the provision of 90 additional beds, aids and appliances for approximately 5,000 patients, 1,000 additional home care packages and 615 additional transitional care bed approvals. In regard to the particular issue raised by Deputy Mattie McGrath, I will ask the Minister to follow up on the matter for him.	spk_44
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	There is nothing wrong with Tipperary or its people but I am sure they are a little disappointed after Sunday.	spk_46
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	They will try to come back at the Reds the next time.	spk_48
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	We are at the job a long time.I will ensure that the Minister for Health, Deputy Harris, comes back to the Deputy about the particular issue he raised. When facilities are provided, either by the taxpayer or through PPPs, they are provided for a particular purpose. It is up to management to make them work in the best interests of all the people by giving the best level of service. I take the Deputy's point.	spk_50
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	If all the facilities are there, they should be made to work in the interests of people. I will ensure that the matter is followed up with the Minister for Health.	spk_52
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	This is an important subject. The Government has prioritised disability by appointing Deputy Finian McGrath as Minister of State at the Department of Health to sit at the Cabinet table and articulate the concerns and anxieties relating to this area on a regular basis. Disability funding has increased over the past year and early intervention services and services for school-age children with disabilities need to be improved and organised more effectively. This process is well under way and the HSE is engaged in reconfiguring its therapy resources into geographically-based teams for children aged from birth to 18. The objective of the new model of assessment and intervention is to provide a single, clear referral pathway for all children, irrespective of the disability they have, where they live or the school they attend, as evidence shows that is an important element of progress. Some €8 million in additional funding was invested in 2014-2015 in order to provide 200 additional posts to support the implementation of that model. A further €4 million in additional funding was allocated in respect of 75 therapy posts in 2016 and it is expected that as this reconfiguration of services takes place it will have a significant impact on the HSE's ability to meet the needs of children and young people in a much more efficient, effective and equitable manner. In 2013, 260 front-line primary care staff positions were approved.That included 52 occupational therapists and 52 speech and language therapists. The aim is for that recruitment to continue which will lead to a reduction in waiting lists and times. A further €4 million was provided in that regard in 2014. Since the June 2007 commencement of Part 2 of the Disability Act 2005, the HSE has endeavoured to meet its legislative requirements as specifically referred to by Deputy Healy. The number of applications for assessment under the Act has increased each year since it was introduced. It is anticipated that in excess of 6,000 applications will be received this year. It can take a significant period to determine accurately the nature of a disability which a child might have. Although there has been continual investment in this area, there are significant challenges in meeting the statutory timeframes which apply to the assessment of needs process. The Minister of State at the Department of Health, Deputy McGrath, is dealing with the delay in assessments. He is trying to resolve those delays by direct consultation. There is an ongoing recruitment campaign to combat the issue of staff shortage. The Minister of State is working with the HSE to deal with this in order that the requirements of the Act can be met by the HSE and there are no delays beyond the period for assessment and determination of a disability.	spk_54
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	It is not acceptable for any State agency to be outside the legal requirements of what it has to do. The Minister of State at the Department of Health, Deputy McGrath, who has special responsibility for disability issues, sits at the Cabinet table, has a substantial budget and is working assiduously to deal with this issue. If there are 6,000 assessments to be carried out this year, more than 100 must take place each week. Many of these assessments are quite complex and take a period of time to assess accurately.	spk_56
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	As the Deputy knows, parents have every right to know the nature and scale of the disability that their child or children may have to deal with. The Act itself-----	spk_58
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Leaders' Questions	dbsect_2	There has been much collaboration between the health and education sectors on the issue of children's disability. That is facilitated by the cross-sectoral team and the implementation of the Disability Act. That team comprises representatives of the Department of Health, the Department of Education and Skills, the Department of Children and Youth Affairs, the HSE executive, the National Council for Special Education and the National Educational Psychological Service. As Deputy Healy is aware, a detailed report was compiled by Mr. Eamon Stack, chairman of the National Council for Special Education, which sets out a progressive way of dealing with the issue. While waiting lists are unacceptable and should not exist, the Minister of State is at the forefront of dealing with the delays. In the near future, it is hoped the law in terms of assessment for children will be fully complied with, unlike the current situation where children have to wait for longer than they should.	spk_61
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Manchester Arena Bombing: Expressions of Sympathy	dbsect_3	This is very distressing. On behalf of the Government and, while the President is away, all of the people of Ireland I would like to extend our deepest sympathy to the people of Great Britain on the dreadful attack which took place in Manchester last night. The atrocity is made all the more appalling by its deliberate targeting of young people and families, the targeting of innocence and enjoyment, as they began to make their way home from the Manchester Arena. For those who have had the opportunity, and indeed privilege, of bringing their children to a concert like this, the excitement goes on for months beforehand. It is a huge adventure for young people and young children. We think of parents who bring their children to a concert venue and leave them outside to go in and participate in the adventure. To think that some of them last night never came back and never will come back is appalling. What was potentially a night of absolute enjoyment was transformed into a nightmare in which at least 22 people have lost their lives and so many others have been injured. These are reminders of the depravity of the views of a few. These beliefs have no place in our society. I spoke with the Tánaiste and the Garda Commissioner early this morning about the situation. I was due to speak to the Prime Minister about other matters earlier this morning but we have rescheduled that conversation for later on this evening. Our embassy had its lines open all night in London and the Minister for Foreign Affairs and Trade, Deputy Flanagan, and Ambassador Dan Mulhall have been available to offer any assistance that is appropriate. COBRA, the security briefing committee, met this morning with the Prime Minister chairing it. Our security levels here are monitored very carefully by the Tánaiste, the Garda Commissioner and the Garda authorities. That level remains at moderate, which means an attack is possible but not likely. The situation for people around the country is that we have a very detailed level of shared information with other countries. The reason that this level has not been increased in Ireland is that we do not have any evidence of it being beyond the moderate stage. That is not the situation in Great Britain, where evidence of planned attacks exists. The Prime Minister speaks for the British Government in that respect. Last night's attack is a reminder that no one is immune from those whose hatred of our values drives such evil acts. I assure the public that all the necessary measures are being taken by our authorities here to counteract such deadly threats. The Garda authorities will continue to work very closely with our UK and EU counterparts and other countries in responding to the threat of international terrorism and violence inspired by extremists. There can never be any justification for the brutal inhumanity displayed in Manchester last night. The number of children caught up in these events makes it particularly hard to bear for all of those involved. Our thoughts and prayers are obviously with the victims and their families and all of those who are affected by this atrocity. People in our country are heartbroken by this. The city of Manchester has such exceptionally close ties with this country for so many reasons over so many years. We support them absolutely. Listening this morning to the Mayor of Manchester, and the Mayor of Liverpool whose children were at this concert last night, gives us a sense of how a predetermined atrocity can impact in so many ways and cause such devastation for families.I will speak to Prime Minister May later this evening in respect of any details of which we should be aware and any assistance our Government, people and agencies can offer the British people at this time.	spk_63
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	I do not object to Deputy Martin's request. It would be good if, at an appropriate time, Members had an opportunity to contribute to a debate on disabilities and hear directly from the Minister of State, Deputy McGrath, regarding the efforts and improvements being made in this area. I will be happy to facilitate Deputy Martin.	spk_76
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	The Deputy makes the point that this is a matter of rights. While it is a matter of rights, it is also a matter of procedures and follow through. We could have ratified the convention without being able to fulfil what it means. In this country, we have always taken the view that we deal with the legislation, put it through and implement it and then ratify conventions so that we can stand over them and say we ratified a convention because the necessary legislation was in place. I have answered questions in the House about this issue for a number of years. A suite of legislation had to be passed. Believe me, the Minister of State, Deputy McGrath, has raised this matter at Cabinet on a number of occasions and we are coming close to reaching a conclusion. That is the story. I will have the Minister of State respond to the House on this matter. It is not a case of dragging heels but getting the legislation through properly - the last piece of it is quite sensitive - and then ratifying the UN convention in order that we can stand over it.	spk_78
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	Deputy Burton is well aware from her time as a Minister of what happens here. These are recommendations from the European Commission. Obviously, the Government takes these things into account but as we speak, the Ministers for Finance and Public Expenditure and Reform are meeting in Brussels with the European Investment Bank about the very issue of infrastructure in order that a proposition can be put forward by which funding and a stream of income resulting from major pieces of infrastructure can be put forward. Elements of that would be, for instance, the metro for Dublin or, for instance, the major motorway required from Cork to Limerick, in respect of which a stream of income would come to fund loans for those propositions and more to follow. Deputy Burton is well aware that there is a €42 billion programme for infrastructural investment here. The review of the capital programme out to 2021 is currently under way. The AIB situation has been referred to by the Minister for Finance on many occasions, a Cheann Comhairle. That is a paper exercise. When the testing of the 25% share sale is gone through, that will be used for debt reduction. The Commission is entitled to make its views known, as it has. It has made its views known on Apple and it has made its views known on other things, but the Government would be very careful to manage prudently our economic affairs in the interests of our people-----	spk_80
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	-----leaving us room to have infrastructure development. Deputy Burton does not want a situation in which we have an oversupply of money going into it, where construction inflation results and where developers reap the rewards. We need to have a balance between what we put in and the output that we get.	spk_82
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	Gabh mo leithscéal.	spk_84
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	I do not want to comment on court announcements made in respect of any particular case.	spk_88
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	The judgment will be given tomorrow, the jury has not been discharged and I do not wish to make any comment, or cannot make any comment, on that. Obviously, in terms of party politics, there are contests that take place at different times for positions of responsibility. The Government has a programme here, and we refer to that programme, which is set out and agreed, for support both from inside Government and from outside Government. One of the issues that has arisen in respect of the Garda, for instance, is for it to have access to the Workplace Relations Commission, WRC, and the Labour Court. The legislation that is being drafted for that will take into account some serious matters that need to be considered, one of which is what the Deputy refers to, but that is an element of what Government is doing here and willing to do in respect of giving the members of the Garda full representation and hearing at the WRC and the Labour Court. There are consequences and there are issues that need to be dealt with, and they must be addressed in some detail when the Bill comes before the House.	spk_90
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	That Bill is currently going through the House and is due for a Second Stage debate here tomorrow. I am sure that Deputies from all over the House and different parties will have their opportunity to have their say in detail about this.	spk_92
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	This is being taken on Private Members' tomorrow evening, as Deputy Connolly is aware. Caranua is an independent statutory body that provides a range of approved services in the areas of health and personal social services, education and housing services for applicants. It began accepting applications from former residents in January 2014. It has expended some €60 million in support of 4,000 individuals.	spk_94
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	Yes. The Minister, Deputy Bruton, announced a consultation on-----	spk_96
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	-----proposed draft terms of reference for a review of eligibility for Caranua.	spk_98
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	Maybe the Minister might like to respond to the particular question that Deputy Connolly raised.	spk_100
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	This is an important issue for the patients and the families involved. It is not just a question of general legislation. I will have the Minister respond directly to the Deputy.	spk_103
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	Deputy Ó Broin raises an important point. Obviously, others have had reductions, but we do not hear about those too often. The heads of this Bill were cleared in April by Government. There has been quite a deal of discussion between the Attorney General's office and the Department. I expect that when the Bill comes before the House and is cleared for discussion, that the intent will be to have a comprehensive response to a situation that I know causes difficulties where increases in rates occur.	spk_106
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	It is not a matter of legislation. There has been a substantial increase in the number of planning permissions applied for and granted, and these apply in all cases. Clearly, local authorities and the transport authority have an issue in respect of more exits on national routes. We have had occasions in the past where roads have lost their national secondary or primary status because of the incidence of new exits - traditionally through section 4 notices - given that there is a matter of road safety involved where that happens. That is a matter for discussion between local authorities and the transport authority. In respect of the planning guidelines, obviously, any couple or individual applying for planning permission in the Deputy's county or anywhere else goes through a preplanning discussion with their local authority. It is not national guidelines that are imposed in the vast majority of cases. This can be seen in the rate of increase in the number of planning applications applied for and approvals granted, which is substantial.	spk_108
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	The Minister for Public Expenditure and Reform is in Brussels today. I am sure he will have no objection to a discussion on the mid-term capital review, in respect of which work is under way.	spk_111
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	I think these are publicly available in any event but I do not expect the Minister will have any objection to that.	spk_113
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	Given that these are matters of public issue in any event, I do not see any reason for secrecy about priorities that are deemed important by Ministers. I will have that matter taken up with the Minister for Public Expenditure and Reform.	spk_115
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	The Deputy raises two issues. One is in respect of the Bill, which is on Committee Stage in the Seanad. While it has not yet come to the Dáil, it will do so in due course. Obviously, Members will have an opportunity to voice their opinions on it. The second point the Deputy raises relates to the statistics that are produced. In the context of statistics involving the Garda Síochána, there is an analysis going on in respect of another element of the statistics, which I expect will be quite detailed, and that can be followed through with regard to these statistics also. Unfortunately, domestic violence is an issue in Ireland. It causes havoc for families and family relationships, with a particularly dramatic and traumatic impact on children.	spk_117
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	That is not a matter for legislation; it is a matter for decision by the Minister for Agriculture, Food and the Marine. I will have him respond to Deputy Collins. He is well aware of the details of the matter.	spk_119
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	"I agree that farmers went out of their way to attempt to deal with the consequences of these fires. I deplore the actions of those who started these fires in the first instance. They were obviously unable to contain what happened afterwards and this resulted in massive destruction to property, assets and value, and also in terms of the impact on wildlife and nature in so many ways. For those who have been victimised by these acts of arson, if that is what they were, we cannot expect them to have the State suddenly say, ""You are responsible for this yourself"". If the land is blackened and the trees burned and if people's assets are decimated, I think it is an issue that needs to be looked at with some degree of compassion and consideration. It is a valid point and we will consider it very carefully."	spk_122
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	The intention was that the scheme would be operational and effective from September of this year. The heads of the Bill and the general scheme were approved by the Government on 20 January 2017. The joint Oireachtas committee met on 8 February for pre-legislative scrutiny and its report was received on 23 February. On 22 February, the Department of Children and Youth Affairs received formal notification from the Office of the Parliamentary Counsel that a draftsperson was assigned specifically to work on the affordable childcare scheme Bill. The Office of the Parliamentary Counsel and the Department of Children and Youth Affairs started work together on the drafting of the Bill in March and this work is ongoing. No date is yet confirmed for when the drafting of the Bill will be complete. Nonetheless, the Government is conscious of the position and wants to make arrangements so that payments under the scheme will become effective in September. This is quite a complicated Bill and the timeline is tight, but it is hoped it can be met.	spk_124
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	Order of Business	dbsect_4	The intention here is clear. I will have the Minister, Deputy Bruton, respond directly to the Deputy.	spk_126
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I propose to take Questions Nos. 1 to 6, inclusive, together. The Cabinet committee on infrastructure, environment and climate action has met on five occasions since it was reconstituted in June 2016. The last meeting of the Cabinet committee took place on 15 May 2017. The next meeting of the Cabinet committee will be scheduled shortly.  My Department provides the secretariat to the Cabinet committee on infrastructure, environment and climate action and chairs the associated senior officials' group. The Cabinet committee oversees the development and delivery of key infrastructure and associated policy, including oversight of relevant commitments in A Programme for a Partnership Government. In addition, the committee addresses the climate change challenge in terms of domestic policy and in relation to Ireland's EU and international obligations.	spk_133
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	As the Deputy rightly points out, under the mid-term review, the Government will confirm the allocation of the additional €5.14 billion committed for capital investment. Following commitments made in the budget for 2017 and the increase in funding for housing, there is approximately €2.65 billion in uncommitted additional capital through to 2021. Submissions from the Departments are being received by the Department of Public Expenditure and Reform. Public consultation was undertaken in April to inform the view of the capital plan. The Department of Public Expenditure and Reform will assess the submissions received from Departments and make recommendations to Government in the third quarter of 2017 to inform the Government's final decision on revised capital allocations to be announced in the context of the budget for 2018, which will obviously take place in October. The review of the plan will take place in two stages. Phase 1 will be a focused review of priorities, aimed primarily at advising Government in the context of budget 2018 on how the additional capital funding committed by Government should be allocated over the remainder of the plan.Phase 2 will assess and report on the framework required to underpin longer-term analysis of Ireland's infrastructural planning needs. In my address to the Institute of International and European Affairs, Ireland at the Heart of a Changing European Union, I reaffirmed that the national planning framework for spatial planning due to be finalised later this year will be complemented with a longer-term ten-year capital plan.	spk_140
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	Could Deputy Nolan repeat the question please?	spk_142
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	Which element of the Mahon tribunal is Deputy Nolan talking about?	spk_144
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	In respect of the capital expenditure programme, the six-year capital plan published in 2015 set out an Exchequer capital spend of €27 billion. Including the wider semi-State sector and public private partnerships, the total State-backed capital investment is €42 billion. That will support more than 45,000 construction-related jobs. A Programme for a Partnership Government committed to additional capital investment to be allocated in areas such as transport, housing, broadband, health, education, flood defences etc. on the basis of the outcome of the mid-term review of the capital plan. In the summer economic statement of 2016, the Government committed to an additional €5.14 billion in Exchequer capital funding over the period 2017 to 2021. Clearly, the programme for capital investment is very extensive at €42 billion, including all of the different elements of the sector.	spk_146
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-23	dail	32	National Economic and Social Council	dbsect_6	I note Deputy Boyd Barrett did not set out the percentage sought. One does not want every development to be-----	spk_150
