pid	date	house_code	house_no	debate_section_topic	debate_section_id	contribution	order_in_discourse
#LeoVaradkar	2023-12-05	dail	33	Programme for Government	dbsect_9	We do not when it comes to An Bord Pleanála and that is the whole point. To respond to Deputy Conway-Walsh, I cannot and will not be answering questions on behalf of Mr. Watt. What I can say is that the health budget for 2024 will be the highest ever. Waiting lists are down 20% from their post-pandemic peak. Health outcomes are improving and life expectancy in Ireland has never been longer. This is money that is being well spent. There are also 20,000 additional staff and 1,000 extra beds since the Government came to office with more to come. If there is a deficit next year, and it is not unusual for there to be a deficit in the HSE budget, we will deal with it by means of a supplementary. To respond to Deputy Ó Murchú, the terms of reference for the Covid inquiry have to go to the Government. We hope this will happen soon. We are keen to engage with the Opposition on it. We will have to find members to serve on it and this will be complicated because we want people to serve on the inquiry who can be members of it but who were not involved in making decisions on Covid or commenting on them. This will be quite a challenge.	spk_120
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	I propose to take Questions Nos. 15 to 20, inclusive, together. I met with a group of resident Arab ambassadors and representatives of countries from the Organisation of Islamic Cooperation in Government Buildings on Tuesday, 21 November to discuss the situation in the Middle East, and in particular the ongoing conflict between Hamas and other armed Palestinian groups and Israel, and the terrible impact this conflict is having on the people of Gaza. The meeting provided me with an opportunity to hear their views on the dire and deteriorating humanitarian situation in the Gaza Strip and the rising violence and deaths in the West Bank. I emphasised Ireland’s clear position that international humanitarian law applies in all conflicts, in all circumstances, to state and non-state actors alike. We discussed the urgent need for a humanitarian ceasefire and the need to de-escalate the crisis. I assured the group of Ireland’s commitment to do all we can, working within the EU and with our international partners, to bring about an end to the conflict, to provide critical aid to the people of Gaza and to turn our efforts to securing a sustainable peace based on the two-State solution. I thanked the ambassadors for their countries' support in helping Irish citizens and their dependents to leave Gaza. I also raised the case of Emily Hand and asked the group to use any influence their countries may have in securing the unconditional release of all hostages held by Hamas in Gaza. I think that the House will join me in welcoming the release by Hamas of Emily, who is now reunited with her family, and I am pleased that the Government could play its part in working for her release with our partners in the region. My attendance at COP 28 in Dubai last week also gave me a further opportunity to speak with leaders from the region about the evolving situation. Among those I met were the Emir of Qatar, the King of Jordan, the President of Egypt, the President of the United Arab Emirates, the Prime Minister of Lebanon and the Prime Minister of Iraq, who, in addition to offering their analysis, thanked the Irish Government for its strong position on the crisis.  We shared serious considerations about the dire and worsening humanitarian situation and our disappointment and dismay about the resumption of hostilities. We agreed that efforts must continue on seeking the establishment of a durable humanitarian ceasefire and towards reviving a political process based on a two-state solution. I also thanked the leaders for their assistance in facilitating Irish citizens to leave Gaza as well as for their help with securing the release of Emily Hand and other hostages. I asked them to use any influence they have to secure the release of all hostages still being held in Gaza, in particular women and children.	spk_122
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	I hear a recurring theme from Deputies opposite. I think half of them are half-saying it and the other half are saying they are not saying it. It is that they seem to think that there is some sort of action the Government could take this evening or tomorrow that would cause the Prime Minister of Israel to think again and change his policy. Half the Opposition Deputies seem to be half-saying this half the time but then when I ask them if that is what they are saying, they say they are not saying it. I heard a very good analysis not that long ago from an expert on the history and politics of the region which made it very clear that not even at this stage will the views of the United States cause a change in policy in Israel. There would have been a time when Israel would have been very sensitive to what the US had to say in this regard.	spk_133
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	The view was that the only thing that is going to change this is a change of public opinion in Israel, and that is a very different thing-----	spk_135
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	-----and something very different from change. Again, it is sad we have got to the point where people are so keen to score political points on an issue like this-----	spk_137
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	-----that they somehow want to blame the Government for what is happening in Gaza.	spk_140
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	In fairness, I do not think the Deputy is doing so, but I think some other people are. I think that is wrong and I find it objectionable because when I meet people-----	spk_142
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	Foreign policy is important, and what we hear from the far left here are just gestures and pantomime. It does not serve the interests of the Palestinian people at all. When I meet with the Palestinian Authority and the Prime Minister of Palestine, they thank us for the position we are taking and the work we are doing. When I meet with Arab ambassadors, presidents and prime ministers, they recognise Ireland as one of the countries that is taking a principled stance on this issue. Then, when I come into this Chamber, I get shouted at from the far left as if I am somehow a representative of Israel. It is just so divorced from the reality of what we hear from people who are dealing with this in their own lives every day in the Arab world. It is, quite frankly, objectionable in my view.	spk_145
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	Actually-----	spk_148
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	Sorry, I am just going to stop now because I am effectively being accused by Deputy Barry of somehow being responsible for what is happening in Gaza.	spk_150
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	I am going to sit down, Deputy. I think it is bang out of order. I am sorry.	spk_153
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	May I answer the other questions without being interrupted or shouted down?	spk_155
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	I think it is beyond the pale in this House for those kinds of accusations to be made.	spk_156
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	On the question from Deputy Haughey, as to whether there is a collective view from the Arab countries that I engage with, I do not think it would be correct to say there is a collective view. There are different emphases from Egypt to Jordan to Qatar, for example. I think there is a majority view that there should be a permanent ceasefire; that there should be no expulsions of Palestinians from Gaza or the West Bank into Egypt and Jordan and they would not facilitate that; that there should not be a second Nakba, and we strongly agree with their position on that; that there should not be a future for Hamas in having any control of Gaza; that there should be no reoccupation of Gaza or territorial diminution of Gaza; and that Gaza would have to be handed back to some form of Palestinian control or a Palestinian authority when this current terrible phase of the conflict ends. I have to say Ireland would broadly be of the same view as those Arab countries and we offered to support those countries in any practical way we could. That is exactly what we are doing. What we are not going to get involved in are gesture politics, doing things that are ineffectual and that do not actually help the Palestinians, but just make us feel or look good. That is not a serious approach and does not merit anything, in my view. Deputy Ó Murchú asked about what we are doing on a European level. There is no consensus at European level on this matter. We have been able to agree certain resolutions and certain language but the language is not precise enough, in my view. We do not have QMV votes on foreign policy, so this must be done on a unanimous basis, which makes it very hard - next to impossible - to have a common European position on this matter. We are one of about eight countries that are most sympathetic to the Palestinian people's rightful demand for justice and human rights and statehood, and we are co-ordinating with those countries as to what we can do that would actually be effective and can actually make a difference. On the issue of the genocide convention, I sought advice on it. The advice I have is that it is the injured party that should initiate proceedings under the genocide convention. That makes a lot of sense to me. The Members opposite might not like that-----	spk_159
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	They might not like the fact that the Palestinian Authority has decided not to-----	spk_161
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	It is the case that the Palestinian Authority has not decided to take, or at least my advice is that it has not taken, a case as an injured party.	spk_163
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	If I am incorrect on that, I am happy to clarify. Again, there are interruptions when uncomfortable facts are put across.	spk_165
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	Just on genocide, I think, or at least I hope, we all agree in this House that the Holocaust, the Shoah, was a genocide.	spk_167
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	Hitler killed 6 million people and he would have killed another 3 million to 6 million people if he could have. Deputy Boyd Barrett takes the view that the killing of 15,000 people in Gaza is a genocide, and it would appear that they intend to kill many more. I will ask this question, however, and I think it is a reasonable one to ask. Is what Hamas has done to Israel not also genocidal?	spk_169
#LeoVaradkar	2023-12-05	dail	33	Taoiseach's Meetings and Engagements	dbsect_10	Hamas went into Israel, killed 1,400 people, including women and children, and took people hostage.They would have killed many more if they had the chance. I have no doubt that Hamas would kill as many people in Israel as it possibly could if it was given the chance and had the weapons. Why is that not a genocide? Is 1,400 people not enough? 	spk_171
#LeoVaradkar	2023-12-05	dail	33	Confidence in the Minister for Justice: Motion	dbsect_11	I move:That Dáil Éireann has confidence in the Minister for Justice, Helen McEntee TD.We will debate a lot of things over the next two hours, but I want to reiterate that our thoughts are first and foremost with the schoolchildren and their carer who were so brutally and senselessly attacked last Thursday week. Two remain in hospital this evening and we hope they make a recovery. I also want to restate my gratitude to those who risked their lives to save other lives and to thank the gardaí and front-line, council, transport and retail workers, of all nationalities, for their response to the riots that ensued. Their response demonstrates the power of people working together and I believe they, and the public at large, want us in this House to work together to make our capital’s streets safer. The issue of confidence is a distraction from that important work. I have known the Minister, Deputy Helen McEntee, for nearly 20 years. I worked on her by-election campaign after the sad death of her father Shane and I had the privilege of appointing her as Minister with responsibility for European affairs in 2017, when I first became Taoiseach, to work alongside the Minister, Deputy Coveney, and me on the important issue of Brexit. Helen is trustworthy, sincere, intelligent and loyal. She is someone I turn to in difficult times and is never afraid to show her mettle when challenged, as she has in the past week or two. I am thankful for her work as Minister for Justice, carrying on my party’s tradition of law and order, alongside a wide agenda of reform, as well as cracking down on crime, helping victims and improving access to justice. Her record speaks for itself. Recruitment to An Garda Síochána is recovering post pandemic, with up to 800 new recruits entering Templemore this year alone. She has negotiated the highest ever budget for the Garda, over 20% higher than when she started in office in 2020. We now have the largest fleet of vehicles in the organisation’s history, with around 100 extra Garda cars and vans due by the end of this year. Gardaí will soon have body-worn cameras for the first time, with the first phase due to start in Dublin early next year. This will improve their safety, as well as evidence gathering.  The Minister, Deputy McEntee, is introducing facial recognition technology to enable retrospective viewing of CCTV footage, freeing up thousands of hours of Garda time. She has already doubled the maximum sentence for assault causing harm, increased the sentence for conspiracy to murder from ten years to life and increased the sentence for assaulting a Garda or emergency worker from seven to 12 years. She is also working to crack down on the proceeds of organised crime. The number of gang-related murders has fallen significantly on her watch. She is working on the overhaul of archaic licensing and night-time entertainment laws, reforming our defamation laws, modernising our outdated incitement to hatred and hate crime laws and creating a new dedicated family court. No Minister has done more than she has to combat violence against women. She has also appointed more judges and has plans to expand prison capacity. I know we need to ensure people are safe and feel safe in Dublin city centre. I have committed, as Taoiseach, that the full resources of the State will be available to the Minister and Garda Commissioner, and I will make sure that there is leadership and co-ordination from my office in that regard. We need a tough response to the riots. That is clear. We also need to understand why some people reacted in the way they did and to what extent the riots were orchestrated by subversive elements. These riots do not reflect the wishes of the vast majority of people in Dublin’s north inner city. I know that. Of the 48 people arrested, only four were resident in Dublin 1. In politics we will always have disagreements, but there also needs to be a sense of proportion and balance and unity in times of real crisis. The Sinn Féin motion of no confidence was a political stunt, unnecessary and counter-productive. People want us to work together to improve law and order, not just in Dublin but across the country. Removing the justice Minister and the Garda Commissioner, which is Sinn Féin policy, would be a victory for those who engaged in and incited violence on our streets. It would embolden them to strike again. That alone should be sufficient reason to vote with the Government tonight. I would not have confidence in a Sinn Féin member becoming Minister for Justice. I would not have confidence in a Sinn Féin member, as Minister for Justice, proposing the appointment of the next Garda Commissioner. Sinn Féin has talked a lot about horrific events unfolding in the Middle East, and rightly so, but it will not acknowledge war crimes that may have happened in this country, crimes committed in our name by terrorists the Irish people always rejected, crimes like the Enniskillen and Warrington bombings, in which children were killed. Their justification is reminiscent: it was not deliberate; they were not being targeted; they were just collateral damage. Nor will it acknowledge crimes like the murders of Garda Jerry McCabe, Patrick Kelly and Brian Stack. Of course, Sinn Féin politicians, when asked, and they are not asked often, will use every word imaginable to avoid admitting that these were crimes and that the perpetrators were criminals who should be dishonoured, brought to justice and punished. That is why we cannot have a Sinn Féin Taoiseach, a Sinn Féin justice Minister and a Sinn Féin defence Minister, in the next Government or any Government. The events of 23 November were a real shock and were not something we are used to in Ireland, thankfully. We need to make sure these were exceptional events and I vow that we will. For those who are listening at home, I encourage you to come to Dublin city over the festive period to support our businesses and show solidarity with city centre communities. There is an increased Garda presence and it is highly visible. We will be doing everything we can to make sure you are safe, feel safe at all times and get home safely. Mar a dúirt mé an tseachtain seo caite, mar Rialtas, beimid gan staonadh ó thaobh ár saoránaigh agus daoine a chosaint. Beidh gardaí ar na sráideanna agus déanfaidh siad aon rud atá ag teastáil ionas go mothóidh daoine sábháilte. As I said last week, as a Government we will be relentless in protecting our citizens and defending our people and their property. Gardaí will be on the streets and visible and will do whatever it takes to make sure people are safe and feel safe. A Cheann Comhairle, it is an honour for me to express my full confidence in my friend and colleague Deputy Helen McEntee. I commend this motion to the House.	spk_185
#LeoVaradkar	2023-12-05	dail	33	Confidence in the Minister for Justice: Motion	dbsect_11	I would like to make a point of order.	spk_193
#LeoVaradkar	2023-12-05	dail	33	Confidence in the Minister for Justice: Motion	dbsect_11	It is a point of order. The leader of the Opposition has quite disgracefully misled the Dáil.	spk_197
#LeoVaradkar	2023-12-05	dail	33	Confidence in the Minister for Justice: Motion	dbsect_11	There was contact from the Government with the school within 24 hours of the events.	spk_199
#LeoVaradkar	2023-12-05	dail	33	Confidence in the Minister for Justice: Motion	dbsect_11	Several Ministers did so. She knows that. It is deliberate misleading and it should be withdrawn.	spk_201
#LeoVaradkar	2023-12-05	dail	33	Confidence in the Minister for Justice: Motion	dbsect_11	I call on her to be decent for once and to withdraw it.	spk_203
#LeoVaradkar	2023-12-05	dail	33	Confidence in the Minister for Justice: Motion	dbsect_11	Deputy McDonald knows it is not. It is absolutely disgraceful behaviour.	spk_206
#LeoVaradkar	2023-12-05	dail	33	Confidence in the Minister for Justice: Motion	dbsect_11	It should be withdrawn.	spk_208
#LeoVaradkar	2023-12-05	dail	33	Confidence in the Minister for Justice: Motion	dbsect_11	It is extraordinary.	spk_211
#LeoVaradkar	2023-11-28	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	Last Thursday, we experienced two appalling acts of violence on our streets. First, the stabbing of several children and their carer, two of whom remain in hospital as we speak. They are stable, but critical and we pray for their recovery. Second, an ugly far-right protest on our streets led to a riot, looting and serious criminal damage. These events were shocking and unacceptable. It was an attack on the rule of law and there is and will be a robust response from An Garda Síochána and the Government. We need to make sure that Thursday's events were exceptional and do not happen again. I want people to be and feel safe on our streets. As part of that, the Commissioner has confirmed that two Garda public order units will be deployed in Dublin city centre between now and at least Christmas. They are made up of two inspectors, six sergeants and 42 gardaí, so there will be a visible Garda presence on our streets in the coming weeks. Above all we need to do three things. We need more gardaí, better equipment for our gardaí and stronger laws and more prison places. All those things are already very much under way and were under way before the events of last Thursday, but they need to be accelerated. We now have 14,000 gardaí. About 700 to 800 will go through training this year and about 800 to 1,000 next year. We expect Garda numbers to rise to 14,500 by the end of next year. In addition, more than 3,000 civilian staff free up gardaí for front-line work. We have over 3,000 Garda vehicles - 150 more are on order - we have riot gear for 2,500 gardaí, water cannons are on loan and body cameras will soon be on the way. We also need to strengthen our laws. The Minister, Deputy McEntee, has already brought in tougher sentences for people who commit serious crimes and attack our gardaí. She has plans for an additional 600 prison spaces to make sure that those who are convicted and given long prison sentences serve them. We also need new laws around the use of facial recognition technology and object recognition technology and dedicated legislation on that is on the way. We will bring in a police powers Bill to give police some of the additional powers they asked for when I visited them in Store Street last week and before the recess the Policing, Security and Community Safety Bill 2023 will be enacted. The response is immediate, medium term and long term and it is and will be robust. It is true, as the Deputy said, that other countries have issued warnings to tourists, including their citizens, who visit Dublin, but she should bear in mind that they issue the same warnings about many large cities around the world, including their own large cities and capital cities. It is important that when Deputy McDonald talks about our city, the one we both live, she puts it in that context. I know she does not want to talk down our city in any way. I have full confidence in An Garda Síochána, in Garda management, including the Commissioner Harris, and I have full confidence in the Minister, Deputy McEntee. As Minister, she has led and been extremely active on issues of law and order and criminal justice during her term in office. In particular, I draw the Deputy's attention to the success we have had in dealing with organised crime. In previous years, we saw dozens of murders every year. A lot of success and results in that area are down to her work and that of An Garda Síochána. In addition, she has led on the issue of gender-based violence. We are facing an epidemic of violence against women and no Minister has done more about it than her. Look at what is being done in Drogheda, for example, as Deputy O'Dowd spoke about this morning. These are the results she has been involved in making happen and her work continues.	spk_3
#LeoVaradkar	2023-11-28	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	I believe Deputy McDonald is not listening. She is not listening to parents. She is not listening to Dubliners. She is not listening to citizens all over the country. They do not want to hear her playing politics when it comes to an important issue like this.	spk_5
#LeoVaradkar	2023-11-28	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	They are not interested in that. They do not want to see her trying to score points and improve her poll ratings or looking for heads. What they want is action from the Government so they feel safe on our streets. I want people to be safe and feel safe on our streets. That is why we are responding with more gardaí, better equipment for our gardaí and stronger laws. All of those things are happening under the Minister, Deputy McEntee, and we will continue and accelerate that action.	spk_7
#LeoVaradkar	2023-11-28	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	I thank the Deputy for raising Gaelscoil Choláiste Mhuire, the childcare facility nearby which the children were being brought to and the people who intervened to help stop the attack on Thursday. Many more people would have been injured and perhaps killed had those brave people not gone with their instincts and intervened in the way they did. All of us send our solidarity to Gaelscoil Chólaiste Mhuire and the childcare facility concerned. I had the opportunity to ring the owner of the childcare facility and speak to the principal of the school a few days ago and to offer them any help the Government possibly can, not just now but in the weeks and months ahead. They have received support from the National Educational Psychological Service. The main advice they have been given is, as much as possible, though it almost sounds impossible, to make things as normal as possible for the children in the school and childcare facility in the coming days. That is the advice they have been given and it is important we respect and comply with that ourselves.  I had the opportunity on Sunday night to meet some of those who intervened in the attack. I was given five names by the Garda; four were able to attend, from Ireland, Brazil and France. I thanked them for what they did to stop the attack. Without it, there would have been more injuries and loss of life. On the management of protests, The Garda has policed 700 protests in the past year. Protests are commonplace in Ireland, as they are in any democracy. It is important we facilitate peaceful protests. The gardaí on the scene make a decision on an operational basis. None of us are experts in policing protests. Gardaí make a decision on the scene as to what approach is appropriate and escalate as they believe appropriate. Of course, there will be a review into what occurred on Thursday. An initial review is under way from the Garda Commissioner. The Policing Authority, I think, has the authority to carry out a further review, though we will have to check on that. I concur with the Deputy on some of the language some people have used in Leinster House and beyond it in relation to migration. It is a difficult topic to talk about as politicians but we have to talk about it. It would be a mistake not to. Some of what has been said has stirred up prejudices and there are people on the far right in politics who will want to stir up further discord and encourage further violence. We have incitement to hatred legislation. I do not think it is strong enough or up to date enough. I know this House agrees because it has voted for the new legislation already. It is now in the Seanad. Even under existing legislation, the Garda National Bureau of Criminal Investigation has a number of investigations under way.	spk_12
#LeoVaradkar	2023-11-28	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	Deputy Bacik has suggested an independent review by the Garda Síochána Inspectorate. We will give consideration to that. It may well be a very good idea. I do not want to commit to it on the hoof on the floor of the House but I will certainly give it consideration. I thank the Deputy for her constructive remarks. She is absolutely right that accountability is required. Before we jump to any judgment on what happened on Thursday night and on whether there were errors on behalf of the gardaí, the Minister or the Commissioner, of course we would carry out a review first. That is proper accountability. What we see from the main Opposition party and from others, as Deputy Bacik points out, is grandstanding - judge, jury and executioner, and sure we will do the review afterwards. That is not how politics should be conducted and it is actually not what the people want.	spk_14
#LeoVaradkar	2023-11-28	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	I thank the Deputy. More than ever, all of us in this House need to be willing to talk about migration and to do so in a fair way.I want to make the case for migration and why it is a good thing for Ireland. When I go into any hospital in Ireland, including ones in which I have worked, I see a very diverse workforce. Many of the doctors, nurses and other staff who looked after the stabbing victims come from other parts of the world. When I go into high-tech or pharmaceutical companies - the ones paying massive taxes to the State - I see a diverse workforce. I know those companies would not be in Ireland were it not for the fact that they can recruit staff from all over the world. We would not have the money we now have for health, education or housing were it not for the migrants who come to Ireland and work in those companies. When I go to a restaurant, café or shop, I see a diverse workforce as well. Ireland would not be the country it is, we would not have the public services we have and, in all ways imaginable, Ireland would not be a better place in any way I can think of were it not for the fact that so many people come here legally to take up work, study and visit. It is important that we all have the courage as politicians to make the case in favour of migration to the State. A lot of people, particularly people of colour in Ireland, are very afraid because of what happened on Thursday night. I have spoken to business owners who had to close their shops or offices early because staff, particularly staff who are brown or black, were afraid of what might happen to them. More than ever, we all need to understand - me, Deputy Lowry and everyone - the effects our words might have when talking about the issue of migration. That is not for a second to dismiss concerns people may have. If a large number of people move into a local area, town or village, of course people will have concerns which need to be addressed and answered. Of course there is a difference between people who come to the country legally and those who arrive irregularly. The amount of control we exert over that, as with any state, is limited. The United Kingdom, for example, has proposed a hostile environment for migration for many years. That is the term it uses; it is not my term. It left the European Union in part to take back control of borders. The front page of the 	spk_23
#LeoVaradkar	2023-11-28	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	I appreciate Deputy Lowry's bona fides in this matter. It is important to say that people who come to Ireland to seek international protection are not necessarily here illegally. Under our laws, people can seek international protection in Ireland and their status only becomes illegal when their application has been refused and a deportation issued. It is important that people do not conflate those seeking international protection with people who are here illegally. It is not the same thing. On what the Deputy said about people's concerns, I understand and appreciate those concerns. I know them from my constituency and from around the country. When a large number of people from any background are accommodated in your parish, town or village, of course there will be concerns about the impact on education, law and order and health.Yes, we need to respond to that. We have established community engagement programmes to give people proper information about what is happening. We have the community-----	spk_28
#LeoVaradkar	2023-11-28	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	-----recognition fund to recognise communities that have accepted a lot of people. I know we need to do a lot more to make sure the schools and GP services in particular are properly equipped. There are a lot of challenges to doing that, but we know we have to act in those areas.	spk_30
#LeoVaradkar	2023-11-28	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	I thank Deputy Harkin. I am aware of the situation in Dromahair. I have only been briefed about it but only today and I do not want to comment on it in detail in case I do not have all the facts. I am told that a community engagement team has been set up, and it has been engaging with Deputies Feighan, Harkin and Kenny in an effort to set out exactly what is and is not happening in Dromahair. Deputy Harkin asked what our immigration and migration policy is. Let me be as clear as I can be, and sometimes it is difficult to be clear because this is not straightforward. There are different types of migration and different types of migrants. The situation is that anybody who is a UK or Irish citizen has a right to live in this country. Anybody who is an EU or EEA citizen has a right to live, work, study and do business in this country, just as we can in all of their countries too.That is what it means to be part of the European Union. I think the advantages of that outweigh the disadvantages manifold, and people have voted that way in referendums on many occasions. When it comes to anyone else, in order to enter the country, a person requires a visa. It might be a work visa, it might be a student visa or it might be a work permit. Of course vetting occurs in those instances. Separate to that, we have people who arrive from Ukraine under the temporary protection directive. They have a right to be here under European law. We do our best to accommodate them as best we can. They have the right to work and study. Then we have people who arrive in an irregular manner. Under international law, and just as is the case in Italy, Britain, France and America, they can apply for protection. Our job is to assess their applications as quickly as possible, give them legal status if they are entitled to it and, if they are not, to issue deportation orders and ensure those are enforced. This is our migration policy. I know it is not simple and I know it is not straightforward, but it cannot be, as life is not straightforward and the world is not straightforward. There are different people coming from different countries for different reasons. That is the policy that we have. Finally, regarding the terrible events that occurred on Parnell Square on Thursday, I really would ask people to try to avoid connecting crime with migration. It is not right.	spk_32
#LeoVaradkar	2023-11-28	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	Yes, of course people who are migrants might commit crimes, just as people who are not commit crimes. In a country of 5.3 million people, if there are hundreds of thousands of migrants, there are going to be a few of them who commit terrible crimes, just as there are people born and bred in Ireland who commit terrible crimes every day, including murder. When I look at what happened on Parnell Square, what I see is a suspect who is a migrant, although a citizen and someone who has been here for over 20 years. I see a five-year-old child in hospital today, both her parents coming from migrant backgrounds, with her born in Ireland. Of the five or six people who intervened to stop the attack, four of them were migrants to this country. It is totally wrong to try to make out that there is a connection between crime and migration based on what happened on Parnell Street.	spk_34
#LeoVaradkar	2023-11-28	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	Of the alleged assailant, the victims and those who stopped the attack, most are from migrant backgrounds.	spk_36
#LeoVaradkar	2023-11-28	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	Thanks very much, Deputy. When it comes to concerns about migration - I talk to a lot of people about this all the time – I do not think the vast majority of people gave huge concerns about people coming to Ireland from the UK or the European Union, or about people coming here with work visas or student visas from outside the European Union. There is a real concern around irregular migration – people arriving here seeking international protection. Precisely because it is so hard to manage, we do not know how many will arrive on any given day, where they will be from or what documents they will have. Contrary to what you will hear and to what is being spread about the place, the number of people seeking international protection in Ireland this year will be lower than last year. It will be roughly 13,000 this year, down from 15,000 the year before. That is in part because of actions we have taken as the EU to secure the external borders of the European Union and also in this State in terms of managing our own borders better.However, it is naive to think any Government can stop the flow entirely when there are hundreds of millions of people on the move in the world. Within weeks of a Government being elected in Italy very much the basis of on an anti-migration platform, more people landed on the island of Lampedusa than live there. We saw the attempts of former President Trump in the US. Huge numbers of people arrived throughout his presidency. We also know what is happening in the UK. We have to be honest with people about this. The world is a dangerous place. Europe is paradise, and Ireland is one of the best parts of paradise for most people in the world. Hundreds of millions of people are on the move. Thousands will come here and we just have to manage that as well as we can.	spk_38
#LeoVaradkar	2023-11-28	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputies. There will be statements today on law and order and the events of last Thursday. Tomorrow, the Minister for Justice, Deputy McEntee, will take Taoiseach's questions and Questions on Promised Legislation in my stead for the best part of an hour, during which time she may be asked questions on any matter Members wish to ask about. I will be attending COP28 in Dubai so will not be able to attend in the House tomorrow. There are no plans for a guillotine on the Planning and Development Bill. Second Stage was delayed. We have no plans at present for a guillotine. A debate on migration is a matter for the Business Committee to schedule. I have no objection to it whatsoever, but I would suggest that we would need some ground rules and the professionalism of a very strong Chair for such a debate. I understand that a motion on neutrality is being taken this week.	spk_47
#LeoVaradkar	2023-11-28	dail	33	An tOrd Gnó - Order of Business	dbsect_3	We do not intend to do that. The number of people in emergency accommodation continued to rise when the ban was in place. All it does, unfortunately, is make the problem worse later. There is no one solution, but the main solution, we believe, is to continue to accelerate the construction of social housing and public housing. I believe this year will be a record year for the amount of social and public housing built, the highest, certainly, since the mid-seventies.	spk_49
#LeoVaradkar	2023-11-28	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputy. Just over 13,000 people are in receipt of emergency accommodation from the State at the moment. It is not the same 13,000 people all the time, as the Deputy knows. There are people coming into homelessness and others going out of homelessness. Our objective is to ensure homelessness is rare, that it is not repeated and that when it occurs, it is short lived. At the moment, people who experience homelessness spend roughly six to nine months in homelessness. That is a long time, particularly for a child, and the best thing we can do is to speed up the provision of social housing so we have options and can get people into secure tenancies as quickly as possible.	spk_51
#LeoVaradkar	2023-11-28	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I thank the Deputy. What happened in Dublin last Thursday was shocking. Children were stabbed in broad daylight on their way from school to crèche and a riot then ensued on our streets that evening. I believe those are exceptional events and it is my job to ensure they are exceptional and that we do not see them happening again. That is why there is, and will be, a robust response from the Government and the Garda.	spk_53
#LeoVaradkar	2023-11-28	dail	33	An tOrd Gnó - Order of Business	dbsect_3	On foot of the flooding in Midleton we increased the maximum grant from €20,000 to €100,000. We do not have any plans to raise it further but I will let the Minister, Deputy Coveney, know that the Deputy raised it. If he has the detail and information, we can take a look at it. I do not want to raise expectations I might not be able to meet but I appreciate that, while €20,000 or €100,000 might cover almost all businesses, it does not cover everyone.	spk_65
#LeoVaradkar	2023-11-28	dail	33	An tOrd Gnó - Order of Business	dbsect_3	I agree that all parts of the country need to be adequately policed and not just our city centres. We are now back up to around 14,000 Garda members. Some 700 to 800 recruits will go through the Garda College this year. There will be 800 to 1,000 next year, and we anticipate we will be up to 14,500 gardaí again by the end of 2024. When the Garda College was closed during the pandemic, we lost over a year of recruitment. We are bouncing back from that now. Garda staff are being employed in unprecedented numbers to free up gardaí. We have more than 3,000 Garda staff. That is an increase of 43% from 2015.	spk_68
